employee_id,person_type,person_status,ge_hire_date,city,state_name,country_name,function_group,job_function,career_band,industry_focus_name
18004322224,EMPLOYEE,A,7/1/2013 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
20536360868,EMPLOYEE,A,7/1/2013 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
20536361062,EMPLOYEE,A,7/1/2013 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
19240273195,EMPLOYEE,A,7/15/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
15989959903,EMPLOYEE,I,7/8/2013 0:00,Bohemia,New York,United States,Commercial,JOB_FUNCTION_22,CAREER_BAND_4,BUSINESS_SEGMENT_2
13456171296,EMPLOYEE,A,8/26/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
17016350140,EMPLOYEE,A,7/10/2013 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_2
2938810788,EMPLOYEE,A,7/22/2013 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
2938812172,EMPLOYEE,A,9/16/2013 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
15361622831,EMPLOYEE,A,7/16/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_2
20246411920,EMPLOYEE,A,7/29/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
5451672623,EMPLOYEE,A,7/15/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
16951400017,EMPLOYEE,A,7/15/2013 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
5967617013,EMPLOYEE,A,8/5/2013 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_2
17256619503,EMPLOYEE,A,7/29/2013 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
16494604468,EMPLOYEE,A,7/1/2013 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_24,CAREER_BAND_3,BUSINESS_SEGMENT_2
16494620237,EMPLOYEE,A,9/30/2013 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
13873830069,EMPLOYEE,A,8/12/2013 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
18468165663,EMPLOYEE,A,8/1/2013 0:00,Rivalta di Torino,Turin,Italy,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
4137718006,EMPLOYEE,A,8/1/2013 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
4137723949,EMPLOYEE,A,8/1/2013 0:00,Rivalta di Torino,Turin,Italy,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
19727923486,EMPLOYEE,A,8/1/2013 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
21041722243,EMPLOYEE,A,8/1/2013 0:00,Englewood Cliffs,New Jersey,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_8,BUSINESS_SEGMENT_2
19727932498,EMPLOYEE,A,8/1/2013 0:00,Bielsko-Biala,Silesian,Poland,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
4137791290,EMPLOYEE,A,8/1/2013 0:00,Englewood Cliffs,New Jersey,United States,Production,JOB_FUNCTION_15,CAREER_BAND_8,BUSINESS_SEGMENT_2
15064323130,EMPLOYEE,A,1/8/2014 0:00,Dubai,Dubai,United Arab Emirates,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
11175682020,EMPLOYEE,A,8/5/2013 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
8862747641,EMPLOYEE,A,8/5/2013 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
12525863186,EMPLOYEE,A,12/19/2013 0:00,Everett,Washington,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
15990720216,EMPLOYEE,A,8/19/2013 0:00,Jacksonville,Florida,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
14411197222,EMPLOYEE,A,8/19/2013 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
2938943606,EMPLOYEE,A,8/19/2013 0:00,,Texas,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_2
19328133074,EMPLOYEE,A,8/20/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
21173586379,EMPLOYEE,A,9/9/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
7162685838,EMPLOYEE,A,9/3/2013 0:00,Bohemia,New York,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
16952214422,EMPLOYEE,A,9/16/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
17678958615,EMPLOYEE,A,9/30/2013 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
5352821970,EMPLOYEE,A,9/5/2013 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_24,CAREER_BAND_8,BUSINESS_SEGMENT_2
5352824541,EMPLOYEE,A,9/9/2013 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_2
13874529411,EMPLOYEE,A,10/7/2013 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
6641283857,EMPLOYEE,A,10/7/2013 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_2
18627166946,EMPLOYEE,A,11/4/2013 0:00,Durham,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
13596601785,EMPLOYEE,A,10/14/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
16628652153,EMPLOYEE,A,10/1/2013 0:00,Warsaw,Masovian,Poland,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
18354057764,EMPLOYEE,A,12/2/2013 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
20208210695,EMPLOYEE,A,11/4/2013 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
19240971648,EMPLOYEE,A,10/28/2013 0:00,Hooksett,New Hampshire,United States,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_2
15991428119,EMPLOYEE,A,11/18/2013 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
14347063274,EMPLOYEE,A,12/16/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
1597795567,EMPLOYEE,A,11/18/2013 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
9689543098,EMPLOYEE,A,11/11/2013 0:00,Petropolis,Rio de Janeiro,Brazil,Enabling,JOB_FUNCTION_10,CAREER_BAND_7,BUSINESS_SEGMENT_2
21146737035,EMPLOYEE,A,12/2/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
17679758565,EMPLOYEE,A,12/9/2013 0:00,,Missouri,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_2
13876449988,EMPLOYEE,A,12/9/2013 0:00,Jacksonville,Florida,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_2
19549070207,EMPLOYEE,A,12/9/2013 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
19028291536,EMPLOYEE,A,12/9/2013 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
12909173336,EMPLOYEE,A,1/13/2014 0:00,Huntsville,Alabama,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_10,BUSINESS_SEGMENT_2
18471635500,EMPLOYEE,A,12/9/2013 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
7382510580,EMPLOYEE,A,12/9/2013 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
21194886431,EMPLOYEE,A,1/13/2014 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
19244722118,EMPLOYEE,A,1/6/2014 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_5,BUSINESS_SEGMENT_2
20541206309,EMPLOYEE,A,1/6/2014 0:00,,Alabama,United States,Production,JOB_FUNCTION_16,CAREER_BAND_5,BUSINESS_SEGMENT_4
6642231284,EMPLOYEE,A,1/14/2014 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_7,CAREER_BAND_5,BUSINESS_SEGMENT_2
21113901605,EMPLOYEE,A,1/6/2014 0:00,Pune,Maharashtra,India,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_2
21113921387,EMPLOYEE,A,1/6/2014 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
16630970224,EMPLOYEE,A,1/8/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
12878927526,EMPLOYEE,A,1/27/2014 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
18356668207,EMPLOYEE,I,1/20/2014 0:00,Sterling,Virginia,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_2
16051491194,EMPLOYEE,A,2/10/2014 0:00,Dayton,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
9690925614,EMPLOYEE,A,3/10/2014 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
16955391895,EMPLOYEE,A,2/24/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_2
21195487083,EMPLOYEE,A,3/10/2014 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
17210341808,EMPLOYEE,A,3/3/2014 0:00,Grand Rapids,Michigan,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
19735933777,EMPLOYEE,A,4/14/2014 0:00,Niskayuna,New York,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
19735933963,EMPLOYEE,A,3/31/2014 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
5513570968,EMPLOYEE,A,3/10/2014 0:00,Petropolis,Rio de Janeiro,Brazil,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_2
11755077598,EMPLOYEE,A,3/24/2014 0:00,,Mississippi,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_2
11755088943,EMPLOYEE,A,3/31/2014 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
6945283463,EMPLOYEE,I,3/31/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
19488013049,EMPLOYEE,A,7/28/2014 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
14466469263,EMPLOYEE,A,5/5/2014 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
11638125599,EMPLOYEE,A,6/16/2014 0:00,Huntsville,Alabama,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
12879655108,EMPLOYEE,A,5/27/2014 0:00,Grand Rapids,Michigan,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
17288525907,EMPLOYEE,A,4/14/2014 0:00,Evendale,Ohio,United States,Enabling,JOB_FUNCTION_14,CAREER_BAND_10,BUSINESS_SEGMENT_2
14507082794,EMPLOYEE,A,5/7/2014 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
1658676707,EMPLOYEE,A,5/6/2014 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
8941026941,EMPLOYEE,A,4/21/2014 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
21214336254,EMPLOYEE,A,7/7/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
6973140848,EMPLOYEE,A,4/21/2014 0:00,,North Carolina,United States,Enabling,JOB_FUNCTION_12,CAREER_BAND_10,BUSINESS_SEGMENT_2
8786359584,EMPLOYEE,A,5/6/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
20001290759,EMPLOYEE,A,7/7/2014 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
6912131480,EMPLOYEE,A,4/28/2014 0:00,Grand Prairie,Texas,United States,Production,JOB_FUNCTION_24,CAREER_BAND_10,BUSINESS_SEGMENT_2
19441513327,EMPLOYEE,A,7/14/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
17211111734,EMPLOYEE,I,,Warsaw,,,,JOB_FUNCTION_7,CAREER_BAND_1,BUSINESS_SEGMENT_8
14007113932,EMPLOYEE,A,5/5/2014 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
14007120329,EMPLOYEE,A,5/19/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
14007120395,EMPLOYEE,A,5/12/2014 0:00,Lynn,Massachusetts,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
20908956070,EMPLOYEE,A,5/6/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_2
15708059830,EMPLOYEE,A,4/28/2014 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_2
14007153499,EMPLOYEE,I,5/19/2014 0:00,Baltimore,Maryland,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_2
16952340356,EMPLOYEE,A,5/12/2014 0:00,Van Buren Township,Michigan,United States,Enabling,JOB_FUNCTION_6,CAREER_BAND_4,BUSINESS_SEGMENT_2
12372773693,EMPLOYEE,A,5/14/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_5,BUSINESS_SEGMENT_2
5513846202,EMPLOYEE,A,6/16/2014 0:00,Grand Rapids,Michigan,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
20951151367,EMPLOYEE,A,6/2/2014 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_2
18695801881,EMPLOYEE,A,5/19/2014 0:00,Grand Rapids,Michigan,United States,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_2
20598509153,EMPLOYEE,A,6/2/2014 0:00,Wilmington,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
10295605526,EMPLOYEE,A,6/9/2014 0:00,Newark,Delaware,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
6734450975,EMPLOYEE,A,5/20/2014 0:00,Clearwater,Florida,United States,Production,JOB_FUNCTION_24,CAREER_BAND_8,BUSINESS_SEGMENT_2
11642400745,EMPLOYEE,A,6/4/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
11638629739,EMPLOYEE,A,6/4/2014 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
12880273362,EMPLOYEE,A,6/2/2014 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
14390164652,EMPLOYEE,A,8/18/2014 0:00,Fort Worth,Texas,United States,Enabling,JOB_FUNCTION_14,CAREER_BAND_10,BUSINESS_SEGMENT_2
12880285671,EMPLOYEE,A,7/14/2014 0:00,Bengaluru,Karnataka,India,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
17289363609,EMPLOYEE,A,7/7/2014 0:00,Cardiff,Wales,United Kingdom,Production,JOB_FUNCTION_24,CAREER_BAND_4,BUSINESS_SEGMENT_2
15749435045,EMPLOYEE,A,6/16/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
12529430173,EMPLOYEE,A,7/14/2014 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
20253026202,EMPLOYEE,A,7/1/2014 0:00,Gebze,Kocaeli,Turkey,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
13534280636,EMPLOYEE,I,6/23/2014 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
17967467417,EMPLOYEE,I,7/1/2014 0:00,Singapore,Central Singapore,Singapore,Commercial,JOB_FUNCTION_22,CAREER_BAND_10,BUSINESS_SEGMENT_2
19826778777,EMPLOYEE,A,6/23/2014 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
19826788111,EMPLOYEE,A,7/7/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
8786806618,EMPLOYEE,A,6/30/2014 0:00,Auburn,Alabama,United States,Enabling,JOB_FUNCTION_21,CAREER_BAND_3,BUSINESS_SEGMENT_2
21218072984,EMPLOYEE,A,6/2/2014 0:00,Saltillo,Coahuila,Mexico,Enabling,JOB_FUNCTION_8,CAREER_BAND_10,BUSINESS_SEGMENT_2
20359124723,EMPLOYEE,A,7/28/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
4681043190,EMPLOYEE,A,7/14/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
20055713926,EMPLOYEE,A,8/25/2014 0:00,Bromont,Quebec,Canada,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
17745560323,EMPLOYEE,A,7/14/2014 0:00,Auburn,Alabama,United States,Production,JOB_FUNCTION_16,CAREER_BAND_7,BUSINESS_SEGMENT_2
3388632044,EMPLOYEE,A,7/29/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_2
10296095019,EMPLOYEE,A,7/28/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
19489838496,EMPLOYEE,A,7/29/2014 0:00,Dayton,Ohio,United States,Commercial,JOB_FUNCTION_17,CAREER_BAND_7,BUSINESS_SEGMENT_2
6734783870,EMPLOYEE,A,8/4/2014 0:00,Gebze,Kocaeli,Turkey,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
14467784286,EMPLOYEE,A,8/19/2014 0:00,West Chester,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_5,BUSINESS_SEGMENT_2
8485798898,EMPLOYEE,A,8/19/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_5,BUSINESS_SEGMENT_2
21242536480,EMPLOYEE,A,8/4/2014 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
14467817727,EMPLOYEE,A,8/18/2014 0:00,Newark,Delaware,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
14467831825,EMPLOYEE,A,8/11/2014 0:00,Loves Park,Illinois,United States,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_2
20939059648,EMPLOYEE,A,8/25/2014 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_10,BUSINESS_SEGMENT_2
20160923698,EMPLOYEE,A,8/4/2014 0:00,Gebze,Kocaeli,Turkey,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
2190503276,EMPLOYEE,A,10/15/2014 0:00,Praha,Prague,Czech Republic,Enabling,JOB_FUNCTION_6,CAREER_BAND_4,BUSINESS_SEGMENT_2
2190503276,EMPLOYEE,A,10/15/2014 0:00,Praha,Prague,Czech Republic,Enabling,JOB_FUNCTION_6,CAREER_BAND_10,BUSINESS_SEGMENT_2
12880898467,EMPLOYEE,A,8/26/2014 0:00,Asheville,North Carolina,United States,Production,JOB_FUNCTION_16,CAREER_BAND_8,BUSINESS_SEGMENT_2
19620542356,EMPLOYEE,A,8/11/2014 0:00,Singapore,Central Singapore,Singapore,Production,JOB_FUNCTION_24,CAREER_BAND_3,BUSINESS_SEGMENT_2
8941847850,EMPLOYEE,A,9/2/2014 0:00,Bromont,Quebec,Canada,Enabling,JOB_FUNCTION_10,CAREER_BAND_8,BUSINESS_SEGMENT_2
8941873316,EMPLOYEE,A,9/2/2014 0:00,West Chester,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_2,BUSINESS_SEGMENT_2
7858847232,EMPLOYEE,A,8/25/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_25,CAREER_BAND_10,BUSINESS_SEGMENT_2
8325375162,EMPLOYEE,A,1/5/2015 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
19641073550,EMPLOYEE,A,9/1/2014 0:00,,Distrito Capital de Bogota,Colombia,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
19234617360,EMPLOYEE,A,8/25/2014 0:00,Cincinnati,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
6912801739,EMPLOYEE,A,9/1/2014 0:00,Cardiff,Wales,United Kingdom,Production,JOB_FUNCTION_16,CAREER_BAND_3,BUSINESS_SEGMENT_2
15709546771,EMPLOYEE,A,8/11/2014 0:00,Peebles,Ohio,United States,Enabling,JOB_FUNCTION_21,CAREER_BAND_4,BUSINESS_SEGMENT_2
18499278062,EMPLOYEE,A,11/3/2014 0:00,Bengaluru,Karnataka,India,Enabling,JOB_FUNCTION_6,CAREER_BAND_4,BUSINESS_SEGMENT_2
19996029451,EMPLOYEE,A,9/29/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
12373897958,EMPLOYEE,A,9/15/2014 0:00,Huntsville,Alabama,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
19738674576,EMPLOYEE,A,9/15/2014 0:00,,Mississippi,United States,Production,JOB_FUNCTION_25,CAREER_BAND_4,BUSINESS_SEGMENT_2
19996067197,EMPLOYEE,A,9/8/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
19996086211,EMPLOYEE,A,10/20/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_4,BUSINESS_SEGMENT_2
5130893579,EMPLOYEE,A,9/29/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_10,BUSINESS_SEGMENT_2
11756737892,EMPLOYEE,A,10/6/2014 0:00,Peebles,Ohio,United States,Production,JOB_FUNCTION_7,CAREER_BAND_7,BUSINESS_SEGMENT_2
10100920983,EMPLOYEE,A,10/6/2014 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
19490765624,EMPLOYEE,A,10/6/2014 0:00,Queretaro,Queretaro,Mexico,Production,JOB_FUNCTION_7,CAREER_BAND_8,BUSINESS_SEGMENT_2
17746462620,EMPLOYEE,A,10/6/2014 0:00,Dayton,Ohio,United States,Commercial,JOB_FUNCTION_18,CAREER_BAND_10,BUSINESS_SEGMENT_2
8486198331,EMPLOYEE,A,10/13/2014 0:00,Evendale,Ohio,United States,Production,JOB_FUNCTION_16,CAREER_BAND_4,BUSINESS_SEGMENT_2
5082323230,EMPLOYEE,A,10/27/2014 0:00,Singapore,Central Singapore,Singapore,Enabling,JOB_FUNCTION_10,CAREER_BAND_4,BUSINESS_SEGMENT_2
21189039980,EMPLOYEE,A,10/27/2014 0:00,Norwich,New York,United States,Commercial,JOB_FUNCTION_22,CAREER_BAND_10,BUSINESS_SEGMENT_2
