EMPLOYEE_ID,PERSON_TYPE,PERSON_STATUS,DEPARTMENT_NAME,JOB_FUNCTION,JOB_TITLE,CAREER_BAND,LEGAL_ENTITY_NAME,DIVISION_NAME,BUSINESS_SEGMENT,INDUSTRY_FOCUS_NAME,GE_HIRE_DATE,LOCATION_NAME,CITY,STATE_NAME,COUNTRY_NAME,COUNTRY,FUNCTION_GROUP
13670429280,EMPLOYEE,A,AVI SC-EO-Celma,Manufacturing,Lean Six Sigma Specialist,PB,GE CELMA LTDA,AVI SC-Engine Overhaul,Aviation Supply Chain,GE Aviation,3/15/10 0:00,Petropolis (GET) BR,Petropolis,Rio de Janeiro,Brazil,BR,Production
20850634457,EMPLOYEE,A,AVI ADS-AE-Navigation & Guidance,Engineering/Technology,Staff Engineer - Project Management,SPB,GE AVIATION SYSTEMS LLC,AVI ADS-Avionics Engineering,Aviation Avionics & Digital Systems,GE Aviation,4/19/10 0:00,Clrwtr(Gateway)FL US,Pinellas Park,Florida,United States,US,Production
19333354298,EMPLOYEE,A,AVI ENG-EMS-Commercial Engines Materials Engineering,Engineering/Technology,Lead Engineer - Materials Science and Engineering,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,5/10/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
14653072089,EMPLOYEE,I,AVI SC-CMC-Newark,Manufacturing,Lead Manufacturing Engineer,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,5/11/10 0:00,Newark (BR) DE US,Newark,Delaware,United States,US,Production
17116687216,EMPLOYEE,I,AVI DIG-Information Technology,Digital Technology,Sr Technical Product Manager,LPB,GENERAL ELECTRIC COMPANY,AVI DIG-Information Technology,Aviation Digital,GE Aviation,5/18/10 0:00,Lafayette IN US 1,Lafayette,Indiana,United States,US,Enabling
9924334310,EMPLOYEE,A,AVI BGA-SC-Mechanical USA,Manufacturing,Senior Manufacturing Engineering Manager,SPB,GENERAL ELECTRIC COMPANY,AVI BGA-Supply Chain,Aviation Business & General Aviation & Integrated Systems,GE Aviation,5/3/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
19333363502,EMPLOYEE,A,AVI ENG-GE9XE-Design,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-GE 9X Engineering,Aviation Engineering,GE Aviation,5/17/10 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Production
13670462013,EMPLOYEE,A,AVI ENG-EMS-CMC & Coatings Material,Engineering/Technology,Sub-Section Manager - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,5/24/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
665486923,EMPLOYEE,A,AVI SC-AT-Assembly & Test Engineering,Engineering/Technology,Team Leader - Program Management,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,5/17/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20534154963,EMPLOYEE,A,AVI ENG-EMS-Materials Behavior,Engineering/Technology,Senior Engineering Section Manager - Interdisciplinary Engin,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,6/1/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
13870648023,EMPLOYEE,A,AVI ENG-SVS-Services Controls & Configurations,Engineering/Technology,Lead Engineer - Controls Engineering,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,5/10/10 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
7897987806,EMPLOYEE,A,AVI FIN-CTRL-Operational,Finance,Senior Accounting Operations Manager,SPB,GE AVIATION MATERIALS,,,,,,,,,,
13870661559,EMPLOYEE,A,AVI SC-EO-Celma,Manufacturing,Aviation Test Cell Oper III,HRLY,GE CELMA LTDA,AVI SC-Engine Overhaul,Aviation Supply Chain,GE Aviation,5/21/10 0:00,Petropolis (GET) BR,Petropolis,Rio de Janeiro,Brazil,BR,Production
20711283581,EMPLOYEE,A,AVI SC-AT-Lafayette,Manufacturing,Lead Production Quality Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,6/7/10 0:00,Lafayette IN US 1,Lafayette,Indiana,United States,US,Production
20711304088,EMPLOYEE,A,AVI BGA-UNI-GE Infrastructure Queretaro,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI BGA-Unison,Aviation Business & General Aviation & Integrated Systems,GE Aviation,6/7/10 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Production
7897999199,EMPLOYEE,A,AVI ENG-EMS-Military & NTI,Engineering/Technology,Staff Engineer - Materials Science and Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Engineering Material Systems,Aviation Engineering,GE Aviation,7/12/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20711313060,EMPLOYEE,A,AVI ENG-TSE&FTO-Flight Test Operations,Engineering/Technology,Advanced Lead Engineer - Testing,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Test Systems Engineering & Flight Test Operations,Aviation Engineering,GE Aviation,6/14/10 0:00,Victorville CA US 4,Victorville,California,United States,US,Production
13153471218,EMPLOYEE,I,AVI LGLBD-MSO-Government Contracts,Legal,Lead Specialist - Government Contracts,LPB,GE AVIATION SYSTEMS LLC,AVI LGLBD-Military Systems & Government,Aviation Legal & Business Development,GE Aviation,6/14/10 0:00,G Rapids Aero MI US,Grand Rapids,Michigan,United States,US,Enabling
12410098215,EMPLOYEE,A,AVI ENG-ATO-Systems Design & Technologies,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,6/21/10 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
13153477792,EMPLOYEE,A,AVI BGA-UNI-Dayton Elano,Engineering/Technology,Team Leader - Program Management,SPB,GE AVIATION SYSTEMS LLC,AVI BGA-Unison,Aviation Business & General Aviation & Integrated Systems,GE Aviation,6/21/10 0:00,Cincnnati(123M)OH US,Springdale,Ohio,United States,US,Production
7898006568,EMPLOYEE,A,Aviation Digital League,Manufacturing,Manufacturing Senior Systems Engineer,SPB,GENERAL ELECTRIC COMPANY,Aviation Digital League,Aviation Digital League,GE Aviation,7/19/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
7898006756,EMPLOYEE,A,AVI ENG-AME-Advanced Combat Engine Design,Engineering/Technology,Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,6/21/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
8758069544,EMPLOYEE,A,AVI BGA-SC-Long Island,Manufacturing,LIPB Technician 3,HRLY,GE AVIATION SYSTEMS LLC,AVI BGA-Supply Chain,Aviation Business & General Aviation & Integrated Systems,GE Aviation,6/21/10 0:00,Bohemia(Smith) NY US,Bohemia,New York,United States,US,Production
13153483741,EMPLOYEE,A,AVI SC-AT-Batesville,Manufacturing,Manufacturing Projects & Initiatives Manager,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,6/21/10 0:00,Batesville(Hw6)MS US,Batesville,Mississippi,United States,US,Production
6132500846,EMPLOYEE,A,AVI DIG-Information Technology,Digital Technology,Sr Director - Technical Product Management,SPB,GENERAL ELECTRIC COMPANY,AVI DIG-Information Technology,Aviation Digital,GE Aviation,8/2/10 0:00,Cincinnati OH US 18,Cincinnati,Ohio,United States,US,Enabling
8758077882,EMPLOYEE,A,AVI BGA-SC-Saltillo,Manufacturing,Senior Manufacturing Engineering Manager,SPB,GE INTERNATIONAL MEXICO,,,,,,,,,,
20711353089,EMPLOYEE,A,AVI ENG-TSE&FTO-Test Enabling Systems & Instrumentation,Engineering/Technology,Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Test Systems Engineering & Flight Test Operations,Aviation Engineering,GE Aviation,8/30/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
7898017847,EMPLOYEE,A,AVI ADS-AE-Navigation & Guidance,Engineering/Technology,Lead Embedded SW Quality Test Engineer,LPB,GE AVIATION SYSTEMS LLC,AVI ADS-Avionics Engineering,Aviation Avionics & Digital Systems,GE Aviation,7/26/10 0:00,G Rapids Aero MI US,Grand Rapids,Michigan,United States,US,Production
12410122023,EMPLOYEE,A,AVI ENG-MP&PE-Marine & Industrial Design Engineering,Engineering/Technology,Engineer - Mechanical Component,PB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,8/9/10 0:00,W Chester(9100)OH US,West Chester,Ohio,United States,US,Production
10878399493,EMPLOYEE,A,AVI SC-RPCA-Wilmington,Environmental Health & Safety,Fixed Facilities Manager,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Rotating Parts & Compressor Airfoils,Aviation Supply Chain,GE Aviation,8/9/10 0:00,Wilmington NC US,Wilmington,North Carolina,United States,US,Enabling
3932075242,EMPLOYEE,A,AVI SC-ADD-Additive Technology Center,Manufacturing,Lead Manufacturing Engineer,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Additive,Aviation Supply Chain,GE Aviation,8/24/10 0:00,W Chester OH US,West Chester,Ohio,United States,US,Production
3932075298,EMPLOYEE,A,AVI ENG-ATO-CMC Design & Technologies,Engineering/Technology,Engineer - Mechanical Component,PB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,8/24/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
18685663262,EMPLOYEE,A,AVI ENG-AME-Advanced Combat Engine Design,Engineering/Technology,Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,8/30/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20310866091,EMPLOYEE,A,AVI SC-TA-Greenville,Manufacturing,Lead Manufacturing Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,8/16/10 0:00,Piedmont(MxPy) SC US,Piedmont,South Carolina,United States,US,Production
10878404568,EMPLOYEE,A,AVI ENG-TSE&FTO-Evaluation Engineering,Engineering/Technology,Advanced Lead Engineer - Testing,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Test Systems Engineering & Flight Test Operations,Aviation Engineering,GE Aviation,8/23/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
18878842223,EMPLOYEE,A,AVI ENG-MP&PE-Large Military Engineering,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,8/16/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
16460191564,EMPLOYEE,A,AVI ADS-AE-Navigation & Guidance,Engineering/Technology,Lead Embedded SW Development Engineer,LPB,GE AVIATION SYSTEMS LLC,AVI ADS-Avionics Engineering,Aviation Avionics & Digital Systems,GE Aviation,11/1/10 0:00,G Rapids Aero MI US,Grand Rapids,Michigan,United States,US,Production
14168032617,EMPLOYEE,A,AVI SC-TA-Greenville,Manufacturing,Greenville Machine Operator A,HRLY,GENERAL ELECTRIC COMPANY,AVI SC-Turbine Airfoils,Aviation Supply Chain,GE Aviation,8/16/10 0:00,Piedmont(MxPy) SC US,Piedmont,South Carolina,United States,US,Production
18685680607,EMPLOYEE,A,AVI ENG-AME-Advanced Combat Engine Design,Engineering/Technology,Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,9/13/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
18685680785,EMPLOYEE,A,AVI ENG-GE9XE-Design,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-GE 9X Engineering,Aviation Engineering,GE Aviation,9/13/10 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Production
18878868915,EMPLOYEE,A,AVI ENG-ATO-CMC Design & Technologies,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,9/1/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
16460214680,EMPLOYEE,A,AVI CEO-CPS-Commercial Field Service,Engineering/Technology,Advanced Lead Engineer - Fleet Management,LPB,GENERAL ELECTRIC DO BRASIL LTDA.,AVI CEO-Customer & Product Support,Aviation Commercial Engines,GE Aviation,9/1/10 0:00,Other Brazil BR,,Sao Paulo,Brazil,BR,Production
20310905346,EMPLOYEE,A,AVI ENG-MP&PE-ITEP Design Engineering,Engineering/Technology,Staff Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,9/7/10 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
14168052918,EMPLOYEE,A,AVI BGA-SC-Avionics & Power Sourcing,Sourcing,Lead New Product Sourcing Specialist,LPB,GE AVIATION SYSTEMS LLC,AVI BGA-Supply Chain,Aviation Business & General Aviation & Integrated Systems,GE Aviation,9/13/10 0:00,G Rapids Aero MI US,Grand Rapids,Michigan,United States,US,Production
14168053188,EMPLOYEE,A,AVI SC-DOPS-Delivery Tiger Team,Manufacturing,Lead Manufacturing Projects & Initiatives Specialist,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Delivery Operations,Aviation Supply Chain,GE Aviation,9/20/10 0:00,Durham(sMiam)NC US,Durham,North Carolina,United States,US,Production
18878878082,EMPLOYEE,A,AVI ENG-CE-Safety & Reliability,Engineering/Technology,Senior Engineer - Product Safety,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Chief Engineer,Aviation Engineering,GE Aviation,9/13/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20310914628,EMPLOYEE,A,AVI AERO-AERO-Manufacturing Programs,Product Management,Senior Operations Manager,SPB,GENERAL ELECTRIC COMPANY,AVI AERO-Aero,Aviation Aeroderivatives,GE Aviation,9/20/10 0:00,W Chester(9100)OH US,West Chester,Ohio,United States,US,Commercial
7873219661,EMPLOYEE,A,AVI CEO-CPS-Fleet Support,Engineering/Technology,Advanced Lead Engineer - Fleet Management,LPB,GENERAL ELECTRIC COMPANY,AVI CEO-Customer & Product Support,Aviation Commercial Engines,GE Aviation,10/11/10 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
18878896685,EMPLOYEE,A,AVI MSO-MCP-Army,Sales,Senior Military Customer Accounts Manager,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Military Customer Programs,Aviation Military Systems,GE Aviation,10/4/10 0:00,Other AL US,Huntsville,Alabama,United States,US,Commercial
18685725527,EMPLOYEE,A,AVI ENG-GEIQ-Widebodies,Engineering/Technology,Lead Engineer - Systems Engineering,LPB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI ENG-GE Electric Infrastructure QUE,Aviation Engineering,GE Aviation,10/4/10 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Production
590787259,EMPLOYEE,A,AVI ENG-SVS-Services Engineering GE90 & GP LCE,Engineering/Technology,Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,10/11/10 0:00,Other IL US,,Illinois,United States,US,Production
590787524,EMPLOYEE,A,AVI ENG-GEIQ-CF34,Engineering/Technology,Engineer - Mechanical Component,PB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI ENG-GE Electric Infrastructure QUE,Aviation Engineering,GE Aviation,10/4/10 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Production
590787529,EMPLOYEE,A,AVI ENG-GEIQ-GE9X,Engineering/Technology,Lead Engineer - Mechanical Component,LPB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI ENG-GE Electric Infrastructure QUE,Aviation Engineering,GE Aviation,10/18/10 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Production
20906122122,EMPLOYEE,A,AVI ADD-ADW-Design,Engineering/Technology,Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ADD-Addworks,Aviation Additive,GE Aviation,10/25/10 0:00,W Chester OH US,West Chester,Ohio,United States,US,Production
13361218852,EMPLOYEE,A,AVI SC-Tubes & Ducts,Manufacturing,Lead Manufacturing Specialist,LPB,UNISON INDUSTRIES,,,,,,,,,,
15002164389,EMPLOYEE,A,AVI ENG-TSE&FTO-Evaluation Engineering,Engineering/Technology,Advanced Lead Engineer - Testing,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Test Systems Engineering & Flight Test Operations,Aviation Engineering,GE Aviation,11/22/10 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
1113472121,EMPLOYEE,A,AVI FIN-SC-Rotating Parts & Compressor Airfoils,Finance,Senior Manufacturing Operations Finance Manager,SPB,UNISON ENGINE COMPONENTS INC.,AVI FIN-Supply Chain,Aviation Finance,GE Aviation,11/22/10 0:00,Asheville Aero NC US,Asheville,North Carolina,United States,US,Enabling
1113472132,EMPLOYEE,A,AVI BGA-Unison Engineering,Engineering/Technology,Specialist - Operations,PB,GE AVIATION SYSTEMS LLC,AVI BGA-Unison Engineering,Aviation Business & General Aviation & Integrated Systems,GE Aviation,11/29/10 0:00,Dayton Aeros OH US,Dayton,Ohio,United States,US,Production
21000601063,EMPLOYEE,A,AVI SC-EO-Celma,Sourcing,Buyer Analyst II,OTHSAL,GE CELMA LTDA,AVI SC-Engine Overhaul,Aviation Supply Chain,GE Aviation,11/12/10 0:00,Petropolis (GET) BR,Petropolis,Rio de Janeiro,Brazil,BR,Production
20936761188,EMPLOYEE,A,AVI ENG-ATO-Advanced Software & Controls,Engineering/Technology,Senior Embedded SW Development Manager,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,12/13/10 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
20936761388,EMPLOYEE,A,AVI ENG-MP&PE-Turboshaft Engine Systems & Design,Engineering/Technology,Senior Engineer - Chief Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,12/13/10 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
13361237615,EMPLOYEE,A,AVI ENG-AME-Military Controls & Analytics Engineering,Engineering/Technology,Lead Engineer - Electronic Hardware,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,12/6/10 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
13361237743,EMPLOYEE,A,AVI CEO-GE9X-Product Support Engineering,Engineering/Technology,Senior Staff Engineer - Fleet Management,SPB,GENERAL ELECTRIC COMPANY,AVI CEO-GE9X,Aviation Commercial Engines,GE Aviation,11/29/10 0:00,WestChester OH US 2,West Chester,Ohio,United States,US,Production
13361237933,EMPLOYEE,A,AVI SC-Component Repair,Services,Senior Customer Operations Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Component Repair,Aviation Supply Chain,GE Aviation,12/6/10 0:00,W Chester(NP)OH US,West Chester,Ohio,United States,US,Production
1113473166,EMPLOYEE,A,AVI ENG-ATO-Operations,Engineering/Technology,Senior Specialist - Operations,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,1/31/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
16586414406,EMPLOYEE,A,AVI ENG-MP&PE-ITEP Design Engineering,Engineering/Technology,Staff Engineer - Systems Engineering,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,12/20/10 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
1113473685,EMPLOYEE,A,AVI ENG-ATO-Aerothermal Technology & Design,Engineering/Technology,Advanced Lead Engineer - Aero Dynamics,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,1/3/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
1113473690,EMPLOYEE,A,AVI ENG-AME-N&DP Advanced Programs Engineering,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Military Engineering,Aviation Engineering,GE Aviation,1/10/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
20936781321,EMPLOYEE,A,AVI MSO-MFP-Lynn Manufacturing Programs,Product Management,Senior Hardware Manager,SPB,GENERAL ELECTRIC COMPANY,AVI MSO-Manufacturing Programs,Aviation Military Systems,GE Aviation,12/27/10 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Commercial
15002192812,EMPLOYEE,A,AVI SVS-CFM-Platform Shop Support,Services,Customer Operations Specialist,PB,GE CELMA LTDA,AVI SVS-Engine Services CFM Platform,Aviation Services,GE Aviation,12/8/10 0:00,Petropolis (GET) BR,Petropolis,Rio de Janeiro,Brazil,BR,Production
15002192884,EMPLOYEE,A,AVI SC-CMC-Component Industrialization,Product Management,Senior Product Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,1/10/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Commercial
16586430040,EMPLOYEE,A,AVI DIG-IT-Supply Chain Staff,Digital Technology,Sr Staff Data Visualization Engineer,SPB,GENERAL ELECTRIC COMPANY,AVI DIG-Information Technology,Aviation Digital,GE Aviation,1/11/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Enabling
21000641351,EMPLOYEE,A,AVI ENG-TSE&FTO-Evaluation Engineering,Engineering/Technology,Lead Engineer - Testing,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Test Systems Engineering & Flight Test Operations,Aviation Engineering,GE Aviation,1/10/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
21000641451,EMPLOYEE,A,AVI SC-AT-Evendale Product Development & Deliver,Manufacturing,Lead Manufacturing Engineer,LPB,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,1/10/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
1113474740,EMPLOYEE,A,AVI SC-AT-Batesville,Manufacturing,Technical Associate,HRLY,GENERAL ELECTRIC COMPANY,AVI SC-Assembly & Test,Aviation Supply Chain,GE Aviation,1/10/11 0:00,Batesville(Hw6)MS US,Batesville,Mississippi,United States,US,Production
16586437856,EMPLOYEE,A,AVI BGA-SC-Norwich,Manufacturing,Lead Manufacturing Engineer,LPB,UNISON INDUSTRIES,,,,,,,,,,
13361269481,EMPLOYEE,A,AVI ENG-MP&PE-ITEP Design Engineering,Engineering/Technology,Advanced Lead Engineer - Systems Engineering,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Military Propulsion & Power Engineering,Aviation Engineering,GE Aviation,1/24/11 0:00,Lynn (GET) MA US,Lynn,Massachusetts,United States,US,Production
2313953699,EMPLOYEE,A,AVI SC-TA-Muskegon,Sourcing,Muskegon Sr Buyer,OTHSAL,JOHNSON TECHNOLOGY,,,,,,,,,,
90663442,EMPLOYEE,I,AVI SC-CMC-Asheville,Manufacturing,Production Quality Specialist,PB,UNISON ENGINE COMPONENTS INC.,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,1/19/11 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Production
14268382833,EMPLOYEE,A,AVI SC-CMC-Asheville,Manufacturing,Manufacturing Engineer,PB,UNISON ENGINE COMPONENTS INC.,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,1/18/11 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Production
13361276096,EMPLOYEE,A,AVI ENG-ATO-CMC Design & Technologies,Engineering/Technology,Advanced Lead Engineer - Mechanical Component,LPB,GENERAL ELECTRIC COMPANY,AVI ENG-Advanced Technology Operations,Aviation Engineering,GE Aviation,1/31/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
14560484442,EMPLOYEE,A,AVI SC-CMC-Asheville,Manufacturing,Asheville PE Trainee,HRLY,UNISON ENGINE COMPONENTS INC.,AVI SC-Ceramic Matrix Composites,Aviation Supply Chain,GE Aviation,1/31/11 0:00,Asheville NC US 2,Asheville,North Carolina,United States,US,Production
11602211210,EMPLOYEE,A,AVI ENG-GEIQ-CFM International,Engineering/Technology,Lead Embedded SW Development Engineer,LPB,CENTRO DE INGENIERIA AVANZADA EN TURBOMAQUINAS S DE RL DE CV,AVI ENG-GE Electric Infrastructure QUE,Aviation Engineering,GE Aviation,2/8/11 0:00,Queretaro QUE MX 2,Queretaro,Queretaro,Mexico,MX,Production
10620567300,EMPLOYEE,A,AVI ENG-SVS-Services Engineering GEnx LCE,Engineering/Technology,Staff Engineer - Mechanical Component,SPB,GENERAL ELECTRIC COMPANY,AVI ENG-Services,Aviation Engineering,GE Aviation,2/14/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
7190478183,EMPLOYEE,A,AVI SC-TA-Muskegon,Manufacturing,Muskegon Layout Technician I,HRLY,JOHNSON TECHNOLOGY,,,,,,,,,,
20831013214,EMPLOYEE,A,AVI SC-DOPS-Special Product Operations 754 757,Manufacturing,Senior Operation Management Staff Manager,SPB,GENERAL ELECTRIC COMPANY,AVI SC-Delivery Operations,Aviation Supply Chain,GE Aviation,2/14/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Production
14560491234,EMPLOYEE,A,AVI SC-EO-Celma,Manufacturing,Lead Materials Planning & Execution Specialist,LPB,GE CELMA LTDA,AVI SC-Engine Overhaul,Aviation Supply Chain,GE Aviation,2/1/11 0:00,Petropolis (GET) BR,Petropolis,Rio de Janeiro,Brazil,BR,Production
7190481435,EMPLOYEE,A,AVI LGLBD-Military Systems & Government,Legal,Administrative Assistant,OTHSAL,GENERAL ELECTRIC COMPANY,AVI LGLBD-Military Systems & Government,Aviation Legal & Business Development,GE Aviation,2/21/11 0:00,Evendale OH US,Evendale,Ohio,United States,US,Enabling
20831023031,EMPLOYEE,A,AVI SC-EO-Celma,Manufacturing,Manufacturing Engineer,PB,GE CELMA LTDA,AVI SC-Engine Overhaul,Aviation Supply Chain,GE Aviation,2/7/11 0:00,Petropolis(Winter)BR,Petropolis,Rio de Janeiro,Brazil,BR,Production
14560498235,EMPLOYEE,A,AVI BGA-POW-Engineering,Engineering/Technology,Sub-Section Manager - Configuration Management,SPB,GE AVIATION SYSTEMS LLC,AVI BGA-Power Engineering,Aviation Business & General Aviation & Integrated Systems,GE Aviation,2/28/11 0:00,Vandalia OH US,Vandalia,Ohio,United States,US,Production
