,name
3215,smt. lalita devi
3216,priyanka kumari
3217,anita  shimbhu
3218,smt-sunita devi
3219,smt. rita dewan
3220,ga
3221,vandana sharma
3222,shiba
3223,sehnaaz
3224,aaliya
3225,jani
3226,ahuja
3227,khima sunar
3228,upasna
3229,raghuveer
3230,smt jaimala
3231,dipa
3232,santi with sons suraj and nitin
3233,seema  neha
3234,phooli
3235,rakhi jha
3236,ramu
3237,siyal
3238,miss anju maida
3239,shakashi
3240,manav
3241,musarrat
3242,ajnabi
3243,smt.farhana baigum
3244,pooja pratigya
3245,leela devi
3246,shashi seni
3247,bhavna suthar
3248,tulsi parashar
3249,smt. endrajeet kore
3250,tulsi  sulekha
3251,ku.shiv
3252,mathews
3253,smt. kanta devi
3254,jena
3255,rizwana khatun
3256,durgesh suman
3257,raunaf
3258,smt sohan bai
3259,nagma parveen
3260,zeenat
3261,dhanasiri
3262,rukiya
3263,shabanm
3264,rube
3265,mittal
3266,muskanruksher
3267,priya gautam
3268,anuja singh
3269,simran bhishat
3270,smt chandra
3271,sugandha thakor
3272,kumari  bhabya goyal
3273,dolly
3274,shamrin
3275,renu rajawat
3276,putulu
3277,jani bai
3278,patidar
3279,kumare  dali
3280,kumari anupama
3281,husiya devi
3282,kumari rohini
3283,smt. manohari
3284,smt sohani devi
3285,rama devi
3286,ruchi kumari
3287,kamlesh mehto
3288,annu  anita
3289,bharkha
3290,meera jana alongwith minor girl omrita jana
3291,jugal
3292,lalu
3293,rima khan
3294,najda khatoon
3295,prinka shrma
3296,shakina
3297,sakila
3298,anupam mehara
3299,smt. durga devi
3300,karishama
3301,san
3302,pushpa tejshri
3303,hoor
3304,smt.sehran
3305,krishka
3306,manpritkour
3307,sandhya pranak
3308,priyanka rawat
3309,smt.ranni
3310,kumari firdosh
3311,sufiya
3312,smt. ramvati
3313,chunni devi
3314,aamliya
3315,gango devi
3316,"park,"
3317,kaxmi
3318,sahiba 
3319,rashmi  kajal
3320,varsha bagalia
3321,hina huma
3322,anjana kumari
3323,aradhana
3324,sammo
3325,rajjoo
3326,prinkaya  pinki
3327,satbir
3328,ashrabi khatoon
3329,bejander
3330,darkash
3331,poonam  neelam
3332,rencho
3333,husna
3334,bagh
3335,wells
3336,sunil
3337,joyti  bhagwati
3338,bhat
3339,raja devi
3340,pravin
3341,seema chauhan
3342,radha  sonam
3343,mamoita
3344,sangita
3345,long
3346,kumari pinku
3347,minakshi with children (1)kajal (2)palak
3348,dvndavva
3349,jasoda
3350,nikhat
3351,rajl /raju
3352,ishita
3353,mukiman nazir
3354,deeya
3355,konti
3356,mamta bai
3357,rimpy
3358,alisha loomba
3359,kusum
3360,alisha waliya
3361,smt. seema pandya
3362,sabita devi
3363,navneet
3364,tirki
3365,sukheeya
3366,daljit kaur
3367,kumari samrin naz  simran
3368,jebi
3369,vimla devi
3370,harivinder
3371,km. rekha chilwal
3372,kakker
3373,nahani
3374,babita bajali
3375,nisha devi
3376,varma
3377,janki
3378,asrani toppo 
3379,faiziya
3380,shulekha
3381,chotti
3382,pooja rani dass
3383,versa
3384,pritika
3385,kumari sonu
3386,श्रीमती लाली
3387,ranikhan
3388,chetna
3389,ravigr
3390,shushree lalu
3391,mahajan
3392,sahajha praveen
3393,yasmin  fatima
3394,karshana
3395,vimlesh devi
3396,rajbala
3397,sunita  kajal
3398,swati thakur
3399,anushka kanwar
3400,bhgavti
3401,gona
3402,nibha kumari
3403,jamila khatun
3404,lalita choudhry
3405,km sarika  kothari
3406,bashanti
3407,savita
3408,roji khatoon
3409,sulochna devi
3410,aastha
3411,alapna
3412,sita devi   satto
3413,harmeet
3414,smt.saroj
3415,smt sajan kuwar
3416,adtiya
3417,tejender kaur
3418,munnia
3419,smt. rafikan
3420,colony
3421,hemani
3422,laxmi  komal
3423,masar
3424,any bobby
3425,muskan  chandni
3426,ku. preeti sharma
3427,reena  age 20 yae
3428,manu kanwar
3429,rajudi
3430,ajima fatima
3431,bulbul
3432,nishaneelam
3433,ku. rekha kumawat
3434,smt lali devi
3435,ishita sharma
3436,versha
3437,ritika rani dass
3438,arti soni
3439,smt shakuntla devi
3440,bahnu
3441,poonam  bheem singh
3442,karina
3443,vishavkarma devi
3444,sadhana
3445,kumari sanju
3446,सरोज
3447,Kavita babulal bansi
3448,kamar
3449,aalina
3450,meana
3451,foolwati
3452,smt. resham
3453,smt shabnam
3454,reeta  surabhi
3455,shabreen
3456,taniya saini
3457,pooja bhatt
3458,tanjeem
3459,raminder
3460,mercy
3461,iqrar
3462,alka kumari
3463,saroj  kalu
3464,kumari ritika sethi
3465,jiya
3466,suman tiwari
3467,jita
3468,rani kaur
3469,kumari banti
3470,jincy
3471,sandeep
3472,hazra
3473,bishwas
3474,saveta
3475,pinki bhui  rinki bhui
3476,vinod kumar
3477,mana sarkar
3478,meenakshi kevat
3479,ravinder kaur  rajni
3480,aasmin
3481,lamba
3482,pallavi panchal
3483,karshma with two children
3484,tabasum
3485,manimegla
3486,yasmeen khan  gudia
3487,jitendra
3488,mrs. nidhi
3489,karishma bathi
3490,hini bibi
3491,smt purnima
3492,dvndavva basava prabhu
3493,shahera
3494,pratiksha
3495,sarita
3496,/
3497,sus shri  aalabndi
3498,ragina
3499,gudia
3500,aashu
3501,sangita choudhary
3502,kaushaliya
3503,garima sharma
3504,jagviri
3505,firoj
3506,kitti
3507,pryanika
3508,renu gupta
3509,devanti devi  late sehdev
3510,nisha thakur
3511,aanchal
3512,garasiya
3513,neha suman
3514,omwati  aasha
3515,putulu devi
3516,durgash
3517,maya kumari
3518,smt bhagwani
3519,ranki
3520,nanki  sukhi
3521,komal  nidhi
3522,"ram,"
3523,deepa singh
3524,surjeet kaur  surjeeto
3525,soram
3526,puja devi
3527,smt sita devi
3528,seema saini
3529,tek
3530,parmita ray
3531,sumita devi
3532,billu
3533,shanichari
3534,areen momin
3535,priyanka das
3536,san jan devi
3537,binda
3538,rita roy
3539,billa
3540,basiran
3541,shaira
3542,shivaniprachi
3543,shathi
3544,lavpreet kour
3545,malav
3546,loharu
3547,kumari soni
3548,gulshafa
3549,surender kour  soniya
3550,padama
3551,"bhavna,"
3552,ankita singh
3553,nahida
3554,rupa verma
3555,himani  payal
3556,shela
3557,alokmona
3558,smt sudha
3559,pooja verma
3560,munna kawar
3561,safina
3562,shveta
3563,indara
3564,ravinda
3565,papu
3566,saiyada
3567,smt. phuli devi
3568,aarti devi
3569,smt munni devi
3570,smt.sunita
3571,asman
3572,malik
3573,sajia
3574,maanmati rokaye
3575,karuna
3576,samaiali
3577,bhoori
3578,shrimati vipin
3579,kumari minu
3580,mahli
3581,shila
3582,jhamaku
3583,sakshi vaid
3584,km. soni
3585,deepu  shalu
3586,kamlesh with her two child lucky & vanshika
3587,ali
3588,smt. seeta
3589,renu parcha
3590,aarti pal
3591,kumari anita
3592,nathi bai
3593,nitu pipliwal
3594,pushapender
3595,bandana
3596,xavier
3597,saalu
3598,suman or lali meena
3599,subhadra rani
3600,ku rajindre
3601,gurupreet
3602,leela nath
3603,km dipali
3604,anju prajapat
3605,smt ritu devi
3606,kumari arti
3607,watiya
3608,bhag
3609,gopi devi
3610,mosami
3611,sahaja
3612,jaishmin
3613,santara
3614,smt rajni devi
3615,roopali
3616,smt. parmeshwari devi
3617,padma devi
3618,कोशल्‍या
3619,gyaan
3620,sabana bano urf baiesa
3621,tulsi  kumari
3622,sima bai
3623,mavi
3624,geeta  gurung
3625,suresh
3626,surjeet kaur
3627,pooja handa
3628,zainab
3629,smt taravaati
3630,sanjna  sunita
3631,aruna devi
3632,meeta jain
3633,neha
3634,dinesh
3635,simpi kumari
3636,ramwati
3637,paramjit kaur
3638,शाहीन
3639,kela
3640,saifali
3641,pancholi
3642,md faruk
3643,urmila
3644,kumari santra devi jogi
3645,lakhvinder
3646,sukhmani
3647,kapoor
3648,vivek kumar
3649,sanju singh
3650,smt. rashida khatoon
3651,lakshmi devi
3652,badri lal
3653,douter
3654,pooja kanwar
3655,smt chanderpati
3656,golu
3657,marjana
3658,kumari rani
3659,bhakuni
3660,gaba
3661,anandwati
3662,tushar
3663,geeta  mukesha
3664,suhagini
3665,jamila khatoon
3666,ekta sharma
3667,shirishty
3668,r/odadiya
3669,sabnam khatun
3670,tashkkur sultana
3671,saka
3672,seema bai  maghraj cast kirad  age 33 yaer r/o
3673,koirala
3674,manish
3675,nehal
3676,rukya
3677,samiksha  rathor
3678,sapna porwal
3679,taravaati
3680,parmeswari
3681,suruti
3682,mamuni
3683,aditi
3684,harjit
3685,smt. choti devi
3686,deepa rani
3687,zahira
3688,aneeta
3689,tarannum
3690,smt sarasvati
3691,vij
3692,nirmala gupta
3693,bindiya kumari
3694,smt sujata
3695,saddik
3696,lc
3697,shehnaz  ravina
3698,seeta bai
3699,rajiya
3700,20
3701,rehana
3702,renu bala
3703,kiran sen
3704,sahima
3705,samaprveen
3706,kastoori
3707,munni sharma
3708,tehmina
3709,pritibha adrash
3710,shorav
3711,bina
3712,shasi
3713,gunjan verna
3714,priya sexena
3715,saroj kumari  rajni
3716,smt nirmla bai
3717,ms janky sawra
3718,rawi devi
3719,shakawat
3720,anu jain
3721,pratima pandey
3722,krishana
3723,deepka
3724,harry
3725,jano
3726,netik
3727,santosh  gokul singh r/o kudi taragar  ps jawaj
3728,tiwnkal
3729,aruna
3730,pinky
3731,kesavi
3732,rajesh kuwar
3733,saka bai
3734,kavita & sangita
3735,anu
3736,ladi
3737,manisha patidar
3738,shenaz
3739,guldasta  guddu
3740,आशा
3741,km. tanuja
3742,saimun nisha
3743,ram lal bhardwaj
3744,tulsi devi
3745,sanita  anita
3746,gurmit kaur
3747,santosh devi
3748,पिंकू कु
3749,rima singh
3750,kamini devi
3751,seema dangi
3752,jain
3753,sarshwati
3754,preeti  sahab singh
3755,kiranti
3756,paveen
3757,gulabu
3758,arti  ishlawati
3759,smt savita devi
3760,tavvasum
3761,hazu
3762,bina bai
3763,miss afreen
3764,afroz
3765,smt basanti
3766,reeta kapkoti
3767,bhavna makwana
3768,satyavati
3769,smt. supyar
3770,pinky verma
3771,sita devi
3772,sandhya bhardwaj
3773,nidhi jaysika
3774,cherry
3775,"shakuntalapooja,"
3776,renu verma
3777,sushila kapoor
3778,radhika pal
3779,surabhi
3780,"murchi,"
3781,रीना
3782,sapna shaha
3783,payana
3784,rashimi
3785,tarnnum
3786,smt kalpana
3787,chandrawati  geeta
3788,nirmal kaur
3789,ramesh roat
3790,saranthem monika
3791,kritika
3792,kapil
3793,mahavar
3794,dumani munda
3795,gulfara
3796,smt rajkumari
3797,nassin
3798,shimpi kumari
3799,santosh rani
3800,setiya
3801,meenu bahadur
3802,lata
3803,sujanti
3804,birmadevi
3805,jenab parvin
3806,vaishanvi
3807,mandiya
3808,shaba
3809,manju roy
3810,durga
3811,dariya kanwar
3812,ms. jayanti (maid)
3813,shabia
3814,akthari
3815,malpahariya
3816,akhtar
3817,rokaye
3818,krishan
3819,5
3820,rimasha
3821,sumitra bai
3822,danista paveen
3823,maneeta
3824,komal kumari
3825,dwarika gurjar
3826,meera
3827,shampa
3828,ranjita
3829,smt meenakshi
3830,deepika chauhan
3831,puja urf rekha
3832,meesh
3833,godambari
3834,archana kumari
3835,ashu
3836,priyanka  kumari
3837,poonam  indraj
3838,bindi
3839,monika munda
3840,irfan mohmmad
3841,km. swati
3842,geetu
3843,chanchal sharma
3844,aikka
3845,devkumari
3846,sunita  sunil kumar
3847,laxmi koli
3848,paryanka
3849,gothi
3850,smt. lali
3851,sonu pandy
3852,shalu  sudesh
3853,gona bai
3854,smt sangita
3855,sen kanwar gochar
3856,tanushri
3857,smt. reena
3858,suman shakawat
3859,mandira mondal
3860,km0 usha
3861,priti priya
3862,nirmla koli
3863,kiran kaur
3864,r
3865,mini
3866,kelama
3867,nikitaniki
3868,munbura bibi
3869,sweta ksiyap
3870,pishta
3871,rama tiwari
3872,devi saraswati  sapna
3873,chand mundarigeeta
3874,samay
3875,2
3876,mishra
3877,urwashi
3878,shanty devi
3879,preeti monu
3880,kr.
3881,birmo
3882,smt.kanta
3883,gunja singh
3884,"floor,"
3885,majoo devi
3886,ravina  khusbu
3887,km reetu
3888,rabin
3889,kumari farhin
3890,rikha
3891,deep
3892,rinky devi
3893,gunjan
3894,mohini singh
3895,amirul nisha
3896,pritibha
3897,bharti singh  sona
3898,archana
3899,saniya
3900,baby kumari
3901,kritikakittu
3902,hasina bano
3903,daulat
3904,fiza parveen
3905,rusan
3906,balvinder kaur  late s. amreek singh
3907,rebecca
3908,kulvinder
3909,swetha  neha
3910,vadhawa
3911,reena gupta
3912,nain
3913,avneet
3914,-
3915,bhargav
3916,buity
3917,sonaki devi
3918,reshmi sarkar
3919,indra wati
3920,kumari neha
3921,naseema khatun
3922,goldy
3923,bandani
3924,preena parbhakar
3925,suraiya
3926,sexana
3927,smt indra sahu
3928,bhahi
3929,resham
3930,arati kashyap
3931,keshu
3932,mandira devi
3933,bindu devi mehra
3934,rina rangaswami
3935,bahalen angriya
3936,sapita
3937,hema sharma
3938,manisa
3939,pariti  kumari
3940,dhola
3941,smt preeti
3942,sheela jain
3943,"ladpur,delhi"
3944,dolley
3945,kallo
3946,sagit
3947,sonali priydarshni jaina
3948,sayra
3949,sarika devi
3950,prezi
3951,ruksana
3952,partima
3953,aasu
3954,rojmeri
3955,laxmi 
3956,balvinder kaur
3957,binita
3958,shabnur
3959,smt  pinky  sangeeta
3960,ratna vati sahu
3961,sonia
3962,rani bakhla
3963,tabssum  gudiya
3964,kavita  meena
3965,yashsvi sharma
3966,ansu
3967,manisha meena
3968,ashiya   pooja
3969,rajkali
3970,rita devi
3971,kulina momin
3972,lalita bai
3973,yasoda
3974,smt.khasti
3975,ishawar
3976,delhi
3977,kishor
3978,mam
3979,taniya
3980,sumentra
3981,vineta kunwar
3982,urmila thauri
3983,smt sanju
3984,nisa shekhavat
3985,neetu yadav
3986,chhaterwati
3987,harvindra singh
3988,kushi
3989,priya devi
3990,kumari payal
3991,mithalesh
3992,rahil
3993,mala devi  nisha
3994,parbha
3995,maalti  mamta
3996,ssifi
3997,rekha
3998,rizwana
3999,nidhi with mother rekha
4000,radhab
4001,sunder bai
4002,resmi jat
4003,chandna
4004,age
4005,smts amarawati
4006,mainka
4007,pooja  nishal
4008,"raju,"
4009,kamni devi
4010,sattu
4011,usha nagar
4012,smt saraswati devi
4013,nimla sharama
4014,smt kusum davi
4015,sumemtra
4016,"(vikash,aakash,khushi)"
4017,nida
4018,rubi urf afsana
4019,panmati
4020,morki
4021,girja
4022,rahman
4023,smt seeta
4024,singh&ishwar
4025,palvinder
4026,mrs. sadiya
4027,sagandeep
4028,sweta tamka
4029,nag
4030,mausam
4031,saeshta
4032,ranu  rani
4033,ishawar singh
4034,बबीता
4035,dhrama devi
4036,leela daroga
4037,gunjan upadhayay
4038,sorang
4039,smt kavita
4040,dishu
4041,rashika
4042,rampayari
4043,neha bhatia
4044,khushbari
4045,snah lata
4046,raju devi
4047,lakhsmi devi
4048,smt angoori devi
4049,paramjit
4050,thakur
4051,shiv devi
4052,vikshi
4053,pasi
4054,ladu
4055,parvati
4056,rajani ure priti
4057,soniya pandit
4058,rihana
4059,mukhi
4060,smt asha
4061,arpna
4062,sonali panchal
4063,kashum
4064,sharuna
4065,hem lata
4066,guddi bai
4067,moka
4068,sibanaz
4069,sehran nisha
4070,km jyoti
4071,ansari
4072,sandna
4073,premjit kaur
4074,ratmo
4075,padwala
4076,pushpa devi
4077,bhagya shree
4078,ku  anchal
4079,km0 versha
4080,kamini sharma
4081,nimmi
4082,sanha
4083,samima
4084,rakha
4085,safali gupta
4086,tanya chopra
4087,sidhi
4088,chandrawati
4089,ayushi
4090,bhawari devi
4091,maalti
4092,kartika
4093,pintu
4094,janki  soni
4095,sahistha
4096,ridhima
4097,smt premkanta
4098,smt. sangeeta  urf sonu
4099,सुश्री मांगी बाई
4100,sashi
4101,rukhsar
4102,smt shanta nayak
4103,chanchal  mamta
4104,jagrti
4105,ro/v
4106,siksha
4107,su-shree  pishta
4108,govind
4109,dolat
4110,jebi khan
4111,punni
4112,anita soni
4113,jasvinder kaur
4114,abdul
4115,avastha khatun
4116,",nahar"
4117,dhapu bai
4118,selars
4119,tirger
4120,priti
4121,komal tiwari
4122,kanchan  chotu
4123,aanik with her son
4124,nandni
4125,shakuntala
4126,lajjavati
4127,rabina khatun
4128,smt. hemlata
4129,km soniya
4130,nisha parveen
4131,shvani
4132,manisha dhoundiyal
4133,pataso devi
4134,kumari himani
4135,safila
4136,shabnam praveen
4137,davi
4138,chnada
4139,pragati
4140,nasibu nisha
4141,ramjanki bai
4142,gudiya
4143,smt. kushma devi
4144,neha goswami
4145,ravinda kumari
4146,reeta
4147,mal
4148,ahsamin
4149,seema gujar
4150,simran shalu
4151,suzata
4152,smt rinki
4153,smt. pujadevi
4154,tabassum urf mona
4155,kiran  kanta
4156,july
4157,raman 
4158,shefali
4159,minu kumari
4160,suraj
4161,arjina
4162,shahista
4163,ruchika
4164,parvez
4165,sonam  rukaiya
4166,neraj  pooja
4167,milka
4168,kr. amita mishra
4169,:yadav
4170,jainab  huma
4171,jyoti bai
4172,jamna
4173,सईदा
4174,mamta  varsha
4175,priya  sonu
4176,rajni  ram singh
4177,naina kaushik
4178,priyanshu
4179,eshwari
4180,smt. suman devi
4181,hadisha
4182,kanchn
4183,jaiswal
4184,harsh
4185,smt.mamta devi
4186,avi bano
4187,smt  alka rani
4188,rampati
4189,kr. pratibha
4190,hina
4191,malika biwi
4192,margaret
4193,pammy kumari
4194,smt. chanda
4195,harshita poswal
4196,pintu devi
4197,mala
4198,seema murmu
4199,girishchandra
4200,smt haseena
4201,anjila
4202,kumari rekha natheniyal
4203,rathor
4204,dulari
4205,preety malhotra
4206,shivangi
4207,simranjeet
4208,ajju  rubi
4209,balmiki
4210,priyanka pinki
4211,simranjeet kaur
4212,manika
4213,km rukshar
4214,rashmi chawla
4215,sahar bano
4216,bharatiruchika
4217,yashmeen
4218,pooja kumari
4219,lalita devi
4220,ruanbza khatoon
4221,नसीम
4222,rajshree
4223,sukaneya
4224,katyayani
4225,suhani
4226,lakshmi
4227,sonu kanwar
4228,sunitha
4229,pooja
4230,marki
4231,nargish
4232,imrana khatun
4233,pooja mahli
4234,smt chandni devi
4235,ranu tiwari
4236,musra khatoon
4237,अनुपमा
4238,ku. puja
4239,bhatiya
4240,smt manjula tirger
4241,birmati devi
4242,miss mamta
4243,vijay kaxmi
4244,ravinder kaur asha
4245,kailash kour  pooran r/o ghamudki ps sikri
4246,puttan
4247,alish
4248,beg
4249,pushpa jha
4250,sarwesh kumari
4251,durga bai
4252,kavita
4253,eshavarya
4254,guddi
4255,smt sudesh davi
4256,roobi mathur
4257,koli
4258,kum. maya
4259,shrma
4260,priyanka 
4261,vibha bassi
4262,lal baano
4263,tara devi
4264,janid minjh
4265,taseem
4266,gulsida
4267,savita devi
4268,usha devi with her two child-dheeraj & shivani
4269,smt. santoshi
4270,urmila tiwari
4271,km tanjeem
4272,klu
4273,smarti  kumari
4274,sajda
4275,gunjan  guddu
4276,bhiki devi
4277,amritha
4278,jyoti tiwari
4279,kusumlatta
4280,sabita
4281,manbai
4282,khubshu
4283,vimla kumari
4284,kumari pooja
4285,bagri
4286,jarina  laxmi
4287,sukhvir
4288,"nisha ,"
4289,smt. lalita
4290,jhansi rani samuel
4291,su-shree
4292,sabeeha  khatun
4293,sonali pandey
4294,prameela
4295,mamta  deepa
4296,sharm
4297,sequeira
4298,najis
4299,laxmi sharma
4300,uma devi
4301,mandal
4302,champa  hema
4303,मुन्‍ना
4304,shital
4305,pataso
4306,phol bano
4307,anju shakhya
4308,manda
4309,bagcdan
4310,mamni
4311,jyoti meghwal
4312,basanti
4313,ratna
4314,lada
4315,sitara
4316,sahana
4317,nikita pahlwani
4318,badru
4319,rebecca xavier
4320,sona devi krishna
4321,sushama
4322,vastav
4323,bhuri
4324,sushmita bishwas
4325,biba
4326,anusoya
4327,manjeet
4328,dixya kanwar
4329,doli
4330,kiran mala
4331,ali aba
4332,archna marwha
4333,uppal
4334,sawatri
4335,simarjeet
4336,babita  binny
4337,kamini
4338,sano devi
4339,jamila
4340,कं
4341,simran dhawan
4342,maheswari
4343,a rajeswari
4344,noor mho
4345,heera lal  sunil kanojia
4346,roshni khan
4347,km mohini
4348,miss. meera
4349,lalita gameti
4350,shree susila bali
4351,नशरीन बानू
4352,parmjeet
4353,smt surbhi
4354,batasi
4355,kavita manchanda
4356,girija rani
4357,mena
4358,almina
4359,mohani
4360,kumari shakshi
4361,kumari khusbu singh
4362,panap
4363,janaki devi
4364,aayesha khatun
4365,parniti
4366,smt jalma devi
4367,bholi
4368,bohra
4369,murmu
4370,sabenoortamanna
4371,omwati
4372,beeuty
4373,razni
4374,triveni
4375,pappu
4376,tamsa
4377,jarim
4378,smt bhiwani
4379,1-smt
4380,guni divy
4381,shanti gosai
4382,murshida
4383,parwati devi
4384,bhanwari
4385,brahmin
4386,durga pathik
4387,daulat banno
4388,child-dheeraj
4389,sisty
4390,sabeeha
4391,aasha
4392,mamta garg
4393,najira
4394,kundan
4395,jyoti  muskan
4396,kadir
4397,sayada
4398,subani
4399,naina  geeta
4400,taitra
4401,mashli
4402,aman deep kaur
4403,mustki begam
4404,rakhi payal
4405,rena devi
4406,chander
4407,rashmi jhaa
4408,pinky  monika
4409,rukmani
4410,smt billu bai
4411,21
4412,ambika gupta
4413,sanjan kumari 
4414,"puja with son-ishant, daughter-diya"
4415,nursa khatoon
4416,parkashi
4417,bairva
4418,suhani & her son sandeep
4419,uraon
4420,anjal
4421,kunti
4422,shymo
4423,ku. fatma
4424,murti anuragi
4425,charu vij
4426,shipra
4427,teena  sobha
4428,ajara
4429,smt rekha
4430,sosari
4431,bigan
4432,smt lakhihadar
4433,firoz
4434,mustki
4435,switi
4436,damor
4437,jayda
4438,sweta sharma
4439,aktri aapa
4440,umrawti devi
4441,parul
4442,shahnaz khatum
4443,smt suman
4444,km varsha
4445,pinki sharma
4446,kinya
4447,monny
4448,smt raji devi
4449,indraj
4450,bagga
4451,pooja bhandari
4452,rubina  ruhi
4453,yr.
4454,kavita  babita
4455,harvir
4456,arvinder kaur 
4457,rajkaranta
4458,kanchaniya
4459,कुमारी
4460,senger
4461,peenu
4462,binu
4463,shashi kant
4464,smt. raismi devi
4465,rupali
4466,bimla
4467,narmada
4468,kajal saini
4469,1-smt kanchan 2-manraj meena
4470,khurshida
4471,ajmeri
4472,seema das
4473,tasnim firoz
4474,sosari gameti
4475,anju mangalam
4476,masuma
4477,dumani
4478,usha devi
4479,priyaki rav
4480,aayana
4481,ritu shree vastav
4482,wz-11
4483,rashmi  nidhi
4484,shanno
4485,"2-1/2,"
4486,rekha vays
4487,ku-pooja
4488,somwati  neha
4489,afarin
4490,himansi
4491,sushree veena
4492,hema khatun
4493,smt prema devi
4494,husno
4495,smt. mamta devi
4496,sosri bai
4497,smt indra
4498,smt. preeti
4499,khushboo sharma
4500,phulkana
4501,suman uppal
4502,minaxni
4503,sugandha
4504,irsad
4505,rupanjali patiri
4506,sushela
4507,alka sharma
4508,asha kumari
4509,dhapa
4510,meesh khatoon
4511,shakutal
4512,preyank
4513,tinku
4514,anjali sharma
4515,lauhar
4516,rakhi soni
4517,ranjeeta
4518,nirmala
4519,tara kanwar
4520,ranjan
4521,gayatri
4522,fareem
4523,aatikun
4524,nitu  kalu
4525,vidsu
4526,fulo
4527,shailja jakhmola
4528,joga
4529,huma nureen jahra
4530,mairi jeems
4531,4yrs
4532,ku. ankita
4533,smt urmila
4534,miss deepika
4535,kalashi devi bairwa
4536,jyothi
4537,miss manjula
4538,sandhu
4539,neha jain
4540,shagun
4541,nitasha
4542,dariya
4543,shayana
4544,sunhara
4545,preeti
4546,mukesha
4547,ranju sharma
4548,jasmeet kour
4549,raju
4550,smt. surender chopra
4551,nirmla devi
4552,preeti       radha
4553,leelawati
4554,mrs soni
4555,rupa devi
4556,kumari reetu
4557,manju kavar
4558,smt anjli malik
4559,ku. shabnam
4560,krant
4561,pande
4562,satbir kaur
4563,mobsheera haider
4564,basi
4565,mudrika yadav
4566,sunaina
4567,kuldeep
4568,mandeep kaur
4569,gaura
4570,sangeet
4571,ishmita verma   ravindra nath verma
4572,bhanu
4573,kalma khatoon
4574,munjira bibi
4575,age-9yr
4576,ishrat jahan
4577,rinukanwr
4578,mahesh
4579,sosri
4580,muntrin
4581,savita meena
4582,rohila
4583,ekata
4584,pratibha
4585,smt. meera devi
4586,prakshi
4587,saana
4588,neetu  guddi
4589,sagrika
4590,sunita rani
4591,rabina khatoon
4592,phool
4593,kanda
4594,mondal
4595,deepa
4596,laxman
4597,kanika kathuria
4598,smt sapna adhikari  rajnikant
4599,geeta  radhika
4600,diwakar
4601,ragav
4602,iema
4603,phoolmani
4604,gujari
4605,abhilasha
4606,jhingi
4607,shanaj
4608,kukki
4609,feflibai
4610,vimla  anjali
4611,megha  kaka
4612,anjali juneja
4613,kiran and maya both sisters
4614,balalia ngadong
4615,armita
4616,kirti  lalit
4617,ritu   chotti
4618,hansa dave
4619,neelam  munni
4620,vashanavi  mona
4621,bharti jain with her two son palak jain age 11 yrs
4622,bhawna jain
4623,arbana
4624,smt.sabita daive
4625,maghraj
4626,govin
4627,bhawana sharma
4628,pankaj
4629,smt channu bansada
4630,bironica ekka
4631,gulesta
4632,fasrun nisha
4633,vijayta
4634,shamina
4635,panwar
4636,ruby
4637,kanchan  rekha
4638,chanda devi
4639,smt neeru sharma
4640,atiq ahmad
4641,alis
4642,renu  aasa
4643,hamsiran
4644,mamta  geeta
4645,laxmi  roma
4646,afrin
4647,jolly
4648,nashima
4649,prabhila
4650,jeenat jha
4651,mukharji
4652,miss aanu megwal
4653,vicakha sahani
4654,sanju devi  anjli  ( with child sukaneya age 1 ye
4655,rukshana
4656,vicky
4657,sania
4658,dilish  dishu
4659,burt
4660,hemlat
4661,annu devi
4662,santro
4663,smt.parwati
4664,mmta
4665,satish
4666,joginder kaur
4667,sabana
4668,smt dhaneshwari devi
4669,khushnudi
4670,meenakshi sharma
4671,faimuddin
4672,ku-
4673,sucheta gupta
4674,neha kumari
4675,harneet
4676,manka
4677,prinkya ragav
4678,nishtha jain
4679,samsad
4680,jamsida
4681,smt simran
4682,chanpa
4683,manni
4684,meera devi
4685,aishe
4686,priyanka  mahesh purve
4687,bharti
4688,laxmi deve
4689,smt nilam
4690,jhuma
4691,subha
4692,banodha
4693,tapsam
4694,komal  pinki
4695,smt. sita
4696,keshav bhardwaj
4697,smt. prami devi
4698,subhdra kumar
4699,parwati rawat
4700,sarita kumari
4701,jugani
4702,sameena
4703,pallvi
4704,fuljhadi & rubby
4705,mona  mumtaj
4706,kumari sunita
4707,suman gungi
4708,pooja  chunnu
4709,salini
4710,poonam rai
4711,maheshar jahan
4712,seema  devki
4713,ishu
4714,diya varmadoli
4715,ragni
4716,bhim maya
4717,heena parveen
4718,kaushar jahan
4719,aamina
4720,geeta
4721,murjina
4722,mundari
4723,pragati singh
4724,shakti kumari
4725,priyanka jat
4726,tahiran
4727,bala
4728,khana
4729,jagat
4730,muskan  ruksar
4731,smt. nadu devi
4732,sitara begum
4733,veermati
4734,lali  poonam
4735,bhanumati kunwar with child
4736,megha arya
4737,doda
4738,serul
4739,sanju shekhawat
4740,smt. anusuiya
4741,smt pinki devi
4742,priyanka bagcdan
4743,sushma
4744,kavita devi alongwith her son nitin age- 7 yrs
4745,panday
4746,kokila
4747,sheikh
4748,mem
4749,saku kunwar
4750,sikri
4751,ahari
4752,rakki
4753,manisha
4754,rubjaan bibi
4755,smt mena
4756,ramrati
4757,sashikala
4758,chanchala
4759,siya
4760,ku rube
4761,nagpal
4762,radha  pappu
4763,kumari shilpa
